,band,tract,patch,fwhm
438,z,2234,38,0.9584624991019954
439,z,2234,39,0.9809759349674944
440,z,2234,40,0.9536355696473937
441,z,2234,41,0.9614083691044318
442,z,2234,42,0.9564495023564368
443,z,2234,43,0.9569318223291465
444,z,2234,44,0.9455305326097468
445,z,2234,45,0.947069779096662
446,z,2234,46,0.9618325824802292
447,z,2234,47,0.9588733676553579
448,z,2234,48,0.9444148352361259
449,z,2234,49,0.9607465334719791
450,z,2234,50,0.9875278992447365
451,z,2234,51,0.9781445005927032
452,z,2234,52,0.9581738045694698
453,z,2234,53,0.9565210857455191
454,z,2234,54,0.9661890853675562
455,z,2234,55,0.9595650856851274
456,z,2234,56,0.9600512205636673
457,z,2234,57,0.9466502599467775
458,z,2234,58,0.9414604576243022
459,z,2234,59,0.9720418018785308
460,z,2234,60,0.9702586666861803
461,z,2234,61,0.9615887444611421
462,z,2234,62,0.9794876080129697
463,z,2234,63,0.9621273236774899
464,z,2234,64,0.9607678311568526
465,z,2234,65,0.9459302716784411
466,z,2234,66,0.9571068012375694
467,z,2234,67,0.9356300441847737
468,z,2234,68,0.9528953609793946
469,z,2234,69,0.9722104233508656
470,z,2234,70,0.9618487751203729
471,z,2234,71,0.9728026632889231
472,z,2234,72,0.9976821852845668
473,z,2234,73,0.9635234763928868
474,z,2234,74,0.9465331401728977
475,z,2234,75,0.9552452117307212
476,z,2234,76,0.9602091715349506
477,z,2234,77,0.9518944489496669
478,z,2234,78,0.9515773328789732
479,z,2234,79,0.9738738236442179
480,z,2234,80,0.9775140517038594
481,z,2234,81,0.9598621348964399
482,z,2234,82,0.9965705993204734
483,z,2234,83,0.9677827469779718
484,z,2234,84,0.9648768025851551
485,z,2234,85,0.9539100539220757
486,z,2234,86,0.9548455702305498
487,z,2234,87,0.9552695593469729
488,z,2234,88,0.9566563106387918
489,z,2234,89,0.9535313833847348
490,z,2234,90,0.9765216462343379
491,z,2234,91,0.9701246237363956
492,z,2234,92,0.989688420371118
493,z,2234,93,0.9513619436000774
494,z,2234,94,0.9617767256636773
495,z,2234,95,0.9545059762257098
496,z,2234,96,0.9571409372368067
497,z,2234,97,0.9569751130099734
498,z,2234,98,0.956466967802994
499,z,2234,99,0.9637993445453387
